"","Season","Year_0","Time_Since_Restoration","Salt_Marsh","Site","State","Overall_Treatment","Tidal_Regime","Marsh_Condition","Transect","Plot_count","Elevation_mean","Elevation_se","MUD_mean","MUD_se","DEAD_mean","DEAD_se","WATER_mean","WATER_se","WRACK_mean","WRACK_se","DITCH_FILL_mean","DITCH_FILL_se","ALGAL_MAT_mean","ALGAL_MAT_se","GREEN_ALG_mean","GREEN_ALG_se","VAUCH_mean","VAUCH_se","ASCO_mean","ASCO_se","SPALT_mean","SPALT_se","SPPAT_mean","SPPAT_se","DISPI_mean","DISPI_se","JUGER_mean","JUGER_se","SADEP_mean","SADEP_se","AGMAR_mean","AGMAR_se","AMCAN_mean","AMCAN_se","ARANS_mean","ARANS_se","ATPAT_mean","ATPAT_se","BAHAL_mean","BAHAL_se","BOMAR_mean","BOMAR_se","BOROB_mean","BOROB_se","CHRUB_mean","CHRUB_se","ELROS_mean","ELROS_se","FERUB_mean","FERUB_se","IVFRU_mean","IVFRU_se","JUBAL_mean","JUBAL_se","LYNAS_mean","LYNAS_se","LYMAR_mean","LYMAR_se","MYPEN_mean","MYPEN_se","PAVIR_mean","PAVIR_se","PHAUS_mean","PHAUS_se","PLMAR_mean","PLMAR_se","PLODO_mean","PLODO_se","PORAM_mean","PORAM_se","PUMAR_mean","PUMAR_se","RUMAR_mean","RUMAR_se","SABIG_mean","SABIG_se","SOSEM_mean","SOSEM_se","SPCAE_mean","SPCAE_se","SPPEC_mean","SPPEC_se","SPMAR_mean","SPMAR_se","SULIN_mean","SULIN_se","SUMAR_mean","SUMAR_se","SYSUB_mean","SYSUB_se","SYTEN_mean","SYTEN_se","TECAN_mean","TECAN_se","TRMAR_mean","TRMAR_se","AGSTO_mean","AGSTO_se","AMCANA_mean","AMCANA_se","ASTER_mean","ASTER_se","CASEP_mean","CASEP_se","CAHOR_mean","CAHOR_se","CUSCUTA_mean","CUSCUTA_se","DICLA_mean","DICLA_se","ELPAL_mean","ELPAL_se","ELREP_mean","ELREP_se","ELVIR_mean","ELVIR_se","EUGRA_mean","EUGRA_se","HIODO_mean","HIODO_se","JUVIR_mean","JUVIR_se","LACTUCA_mean","LACTUCA_se","LYSAL_mean","LYSAL_se","MEAQU_mean","MEAQU_se","PACLA_mean","PACLA_se","PAQUI_mean","PAQUI_se","SACAN_mean","SACAN_se","SCAME_mean","SCAME_se","SCPUN_mean","SCPUN_se","SOLIDAGO_mean","SOLIDAGO_se","SYNOV_mean","SYNOV_se","TORAD_mean","TORAD_se","TYANG_mean","TYANG_se","TYLAT_mean","TYLAT_se","UNK_mean","UNK_se","Canopyo_Height_cm_mean","Canopyo_Height_cm_se","Thatch_cm_mean","Thatch_cm_se","Site_Specific_mean","Site_Specific_se","abiotic_cover_mean","abiotic_cover_se","live_cover_mean","live_cover_se","high_marsh_grams_mean","high_marsh_grams_se","algae_cover_mean","algae_cover_se","richness_mean","richness_se"
"81",2022,2018,4,"Narragansett Bay","Sapowet","Rhode Island","Runnel","Microtidal","Pool","T2",5,0.621,0.067,60.6,24.1,7.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13.6,6.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,8.1,3.5,0.9,NA,NA,68.2,19.5,31.8,19.5,28.2,17.3,0,0,1.2,0.7
"82",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","No Action","Mesotidal","Panne","T1",5,1.352,0.045,35.8,17,14.4,9.3,40,24.5,0,0,0,0,0,0,2.6,2.6,0,0,0,0,35.6,15.6,5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,9.5,6.7,0.9,NA,NA,52.8,15.2,47.2,15.2,5,3.9,2.6,2.6,1.8,0.6
"83",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","No Action","Mesotidal","Panne","T2",6,1.346,0.043,37.5,16.4,11.7,6,41.7,19.7,1.7,1.7,0,0,0,0,2.2,2.2,0,0,0,0,27.3,10.4,9.8,4.6,4.2,4.2,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,0,0,0,0,0,3.7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,9.7,6.2,3,NA,NA,53,11.9,47,11.9,14,8,2.2,2.2,2.2,0.5
"84",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Reference","Mesotidal","Panne","T1",6,1.495,0.007,0,0,13.8,4.9,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,5.3,1.7,20,6.8,12.5,5.9,46.5,7.4,0,0,0,0,0,0,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,3.5,6,0.5,NA,NA,15,4.4,85,4.4,79,6,0,0,3.7,0.4
"85",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Reference","Mesotidal","Panne","T2",6,1.474,0.011,0.8,0.8,10,3.5,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,4.7,1.8,16.7,10.5,15,6.3,49,10.9,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,3.3,7.2,1.1,NA,NA,13,3,87,3,80.7,4.6,0,0,3.8,0.5
"86",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Runnel","Mesotidal","Panne","T1",8,1.288,0.125,14.8,3.3,11.2,1.2,2.5,2.5,0,0,0,0,0,0,2.5,1.3,0,0,0,0,50.9,7.5,16.2,8,4.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,1.2,8,0.5,NA,NA,28.5,3.5,71.5,3.5,20.6,10.8,2.5,1.3,1.8,0.3
"87",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Runnel","Mesotidal","Panne","T2",7,1.383,0.015,14.6,4.5,16,2.6,2.1,2.1,0,0,0,0,0,0,0.7,0.7,0,0,0,0,37,5.5,23.1,9.5,8.3,7,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,2.4,6.5,0.7,NA,NA,31.3,6.4,68.7,6.4,31.4,11.8,0.7,0.7,2.1,0.3
"88",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Runnel","Mesotidal","Panne","T3",6,1.413,0.004,15.7,2,18.3,2.1,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,0,58,4.7,6,4.8,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,3,8.7,1.3,NA,NA,35.7,0.9,64.3,0.9,6,4.8,1.7,1.7,1.7,0.3
"89",2022,2020,2,"Parker River Estuary","Old Town Hill","Massachusetts","Runnel","Mesotidal","Panne","T4",6,1.402,0.005,16.8,2.7,14.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,5.5,17.2,8.3,1.7,1.1,0,0,0.2,0.2,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,1.1,8,0.6,NA,NA,31.5,3.6,68.5,3.6,18.8,8.9,0,0,2.3,0.5
"90",2022,2022,0,"Great Marsh","Essex","Massachusetts","No Action","Mesotidal","Pool","T1",7,1.474,0.036,14.1,8.6,18.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,10.4,41.1,13.4,0,0,0.4,0.3,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.9,3.6,1,NA,NA,32.7,9.3,67.3,9.3,41.6,13.4,0,0,2.7,0.8
"91",2022,2022,0,"Great Marsh","Essex","Massachusetts","No Action","Mesotidal","Pool","T2",5,1.468,0.022,16,13.1,16,2.9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,22,12,39,16.2,5,5,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,3.3,2.2,0.9,NA,NA,32,14.3,68,14.3,46,17.9,0,0,2.4,0.2
"92",2022,2022,0,"Great Marsh","Essex","Massachusetts","Reference","Mesotidal","Pool","T1",5,1.443,0.024,1.6,0.7,12.6,1.5,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,79,2.9,6,3.7,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,1.8,3.8,1.2,NA,NA,14.6,1.6,85.4,1.6,85.4,1.6,0,0,1.6,0.4
"93",2022,2022,0,"Great Marsh","Essex","Massachusetts","Reference","Mesotidal","Pool","T2",4,1.362,0.016,1.8,0.6,9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.7,58.5,11.8,26.2,13.1,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,1.7,5.5,0.6,NA,NA,10.8,1.4,89.2,1.4,85.2,5.1,0,0,3,0.4
"94",2022,2022,0,"Great Marsh","Essex","Massachusetts","Runnel","Mesotidal","Pool","T1",8,1.469,0.038,27.6,14.9,10.4,3.8,12.5,12.5,0,0,0,0,0,0,0,0,0.2,0.2,0,0,35.4,12.9,14.2,9.1,9.8,7.5,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,3.3,2.1,1,NA,NA,38.2,12.8,61.8,12.8,25.6,13.9,0.2,0.2,2.4,0.4
"95",2022,2022,0,"Great Marsh","Essex","Massachusetts","Runnel","Mesotidal","Pool","T2",6,1.338,0.085,26.7,6.2,15.3,4.9,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,53.3,6.1,2.7,2.7,0,0,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,7,2.8,1.9,NA,NA,42.8,6.6,57.2,6.6,3.8,2.7,0.8,0.8,1.7,0.3
"96",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","No Action","Mesotidal","Panne","T1",7,1.251,0.066,30.9,13.5,16.7,3.3,14.3,14.3,0,0,0,0,0,0,0,0,0.7,0.7,0,0,25,6.4,25.6,10.1,0,0,0,0,1.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,2.9,1.7,0.6,NA,NA,48.3,10.4,51.7,10.4,25.6,10.1,0.7,0.7,2.1,0.4
"97",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","No Action","Mesotidal","Panne","T2",5,1.265,0.054,37.6,17.2,21.8,9.4,34,18.9,1,1,0,0,0,0,1,1,1,1,0,0,28,9,9.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,4.7,1.2,0.7,NA,NA,62.4,10.7,37.6,10.7,9.6,7.8,2,1.2,1.2,0.4
"98",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","Reference","Mesotidal","Panne","T1",5,1.165,0.016,1.4,0.7,14,3,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,27.8,11.2,43.8,13.5,11.6,7.6,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1.3,5.8,0.6,NA,NA,16.2,3.2,83.8,3.2,55.4,14.2,0.8,0.8,3,0.3
"99",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","Reference","Mesotidal","Panne","T2",5,1.241,0.006,1.4,0.5,13,1.3,0,0,4.6,3.9,0,0,0,0,0,0,0.6,0.4,0,0,8.6,3.7,55.4,5.2,14.8,2.7,0,0,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,6.5,4.6,0.7,NA,NA,19.6,3.8,80.4,3.8,70.2,3.8,0.6,0.4,4.2,0.4
"100",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","Runnel","Mesotidal","Panne","T1",7,1.355,0.032,46.9,14,2.9,1,34.3,17.8,0,0,0,0,0,0,1.9,1.2,3.7,2.8,0,0,37.7,11.4,1.7,1.4,0,0,0,0,5.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,3.5,0,0,NA,NA,55.3,13,44.7,13,1.7,1.4,5.6,3.6,1.6,0.4
"101",2022,2022,0,"Great Marsh","Ipswich","Massachusetts","Runnel","Mesotidal","Panne","T2",5,1.288,0.077,44.8,17.9,6,3.6,20,20,0,0,0,0,0,0,6,6,11.2,10.2,0,0,12.2,6.6,17.6,11.7,1.6,1.6,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.2,0.4,0.4,NA,NA,68,18.3,32,18.3,19.2,13.1,17.2,10.3,1.6,0.8
"102",2022,2022,0,"Narragansett Bay","Sapowet","Rhode Island","No Action","Microtidal","Pool","T1",5,0.676,0.017,43.4,19.7,10.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,13.4,10.6,8.7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,5.5,5.2,1.6,NA,NA,54.2,16.7,45.8,16.7,16.6,14.7,0,0,1.4,0.5
"103",2022,2022,0,"Narragansett Bay","Sapowet","Rhode Island","No Action","Microtidal","Pool","T2",5,0.657,0.042,20.4,9.4,11.8,5.7,16,16,3,3,0,0,0,0,14,14,0,0,0,0,27.4,11.7,18,13.6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,4.3,4.5,1.5,NA,NA,49.2,15.5,50.8,15.5,23,18.4,14,14,1.8,0.4
"104",2022,2022,0,"Narragansett Bay","Sapowet","Rhode Island","Runnel","Microtidal","Pool","T1",5,0.676,0.048,28.4,16.1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16.7,0,0,22.4,14,0,0,6.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,5.8,3.3,1.9,NA,NA,39.4,13.3,60.6,13.3,22.4,14,0,0,1.8,0.4
"105",2022,2022,0,"Narragansett Bay","Sapowet","Rhode Island","Runnel","Microtidal","Pool","T2",4,0.659,0.011,13.8,4.2,12.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,17.7,0,0,18.2,18.2,0,0,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,1.8,1,1,NA,NA,26.5,3.9,73.5,3.9,18.2,18.2,0,0,2.2,0.2
"106",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","No Action","Mesotidal","Panne","T1",7,1.413,0.01,44.6,15.3,16.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,9.2,9.7,9.7,0,0,0,0,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,1.9,NA,NA,NA,NA,61.1,10.8,38.9,10.8,9.7,9.7,0,0,1.4,0.2
"107",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","No Action","Mesotidal","Panne","T2",8,1.425,0.01,25.8,11.1,30.5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,7.5,5.7,2.5,1.9,0,0,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,1.9,NA,NA,NA,NA,56.2,6.4,43.8,6.4,10,7.6,0,0,1.9,0.5
"108",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Reference","Mesotidal","Panne","T1",7,1.364,0.014,0.3,0.3,4.4,2.7,0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,3.9,2,54,7,32,7.4,0,0,2.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,2.9,NA,NA,NA,NA,6.1,2.6,93.9,2.6,86,4.1,0,0,3.3,0.3
