"","Season","Year_0","Time_Since_Restoration","Salt_Marsh","Site","State","Overall_Treatment","Marsh_Condition","Tidal_Regime","Plot_count","Elevation_mean","Elevation_se","MUD_mean","MUD_se","DEAD_mean","DEAD_se","WATER_mean","WATER_se","WRACK_mean","WRACK_se","DITCH_FILL_mean","DITCH_FILL_se","ALGAL_MAT_mean","ALGAL_MAT_se","GREEN_ALG_mean","GREEN_ALG_se","VAUCH_mean","VAUCH_se","ASCO_mean","ASCO_se","SPALT_mean","SPALT_se","SPPAT_mean","SPPAT_se","DISPI_mean","DISPI_se","JUGER_mean","JUGER_se","SADEP_mean","SADEP_se","AGMAR_mean","AGMAR_se","AMCAN_mean","AMCAN_se","ARANS_mean","ARANS_se","ATPAT_mean","ATPAT_se","BAHAL_mean","BAHAL_se","BOMAR_mean","BOMAR_se","BOROB_mean","BOROB_se","CHRUB_mean","CHRUB_se","ELROS_mean","ELROS_se","FERUB_mean","FERUB_se","IVFRU_mean","IVFRU_se","JUBAL_mean","JUBAL_se","LYNAS_mean","LYNAS_se","LYMAR_mean","LYMAR_se","MYPEN_mean","MYPEN_se","PAVIR_mean","PAVIR_se","PHAUS_mean","PHAUS_se","PLMAR_mean","PLMAR_se","PLODO_mean","PLODO_se","PORAM_mean","PORAM_se","PUMAR_mean","PUMAR_se","RUMAR_mean","RUMAR_se","SABIG_mean","SABIG_se","SOSEM_mean","SOSEM_se","SPCAE_mean","SPCAE_se","SPPEC_mean","SPPEC_se","SPMAR_mean","SPMAR_se","SULIN_mean","SULIN_se","SUMAR_mean","SUMAR_se","SYSUB_mean","SYSUB_se","SYTEN_mean","SYTEN_se","TECAN_mean","TECAN_se","TRMAR_mean","TRMAR_se","AGSTO_mean","AGSTO_se","AMCANA_mean","AMCANA_se","ASTER_mean","ASTER_se","CASEP_mean","CASEP_se","CAHOR_mean","CAHOR_se","CUSCUTA_mean","CUSCUTA_se","DICLA_mean","DICLA_se","ELPAL_mean","ELPAL_se","ELREP_mean","ELREP_se","ELVIR_mean","ELVIR_se","EUGRA_mean","EUGRA_se","HIODO_mean","HIODO_se","JUVIR_mean","JUVIR_se","LACTUCA_mean","LACTUCA_se","LYSAL_mean","LYSAL_se","MEAQU_mean","MEAQU_se","PACLA_mean","PACLA_se","PAQUI_mean","PAQUI_se","SACAN_mean","SACAN_se","SCAME_mean","SCAME_se","SCPUN_mean","SCPUN_se","SOLIDAGO_mean","SOLIDAGO_se","SYNOV_mean","SYNOV_se","TORAD_mean","TORAD_se","TYANG_mean","TYANG_se","TYLAT_mean","TYLAT_se","UNK_mean","UNK_se","Canopyo_Height_cm_mean","Canopyo_Height_cm_se","Thatch_cm_mean","Thatch_cm_se","Site_Specific_mean","Site_Specific_se","abiotic_cover_mean","abiotic_cover_se","live_cover_mean","live_cover_se","high_marsh_grams_mean","high_marsh_grams_se","algae_cover_mean","algae_cover_se","richness_mean","richness_se"
"81",2024,2016,8,"Narrow River Estuary","Narrow River","Rhode Island","Runnel","Pool","Microtidal",9,NA,NA,6.1,2.3,22.2,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,8.5,32.4,12,0.3,0.2,0,0,0.8,0.3,3.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,2.8,3.1,0.9,NA,NA,28.3,5.8,71.7,5.8,32.8,12.1,0,0,2.9,0.6
"82",2024,2016,8,"Parker River Estuary","Plum Island - DPR","Massachusetts","Reference","Panne","Mesotidal",25,NA,NA,0,0,6.2,1.3,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,1.6,0.9,6.9,3.5,13.1,2.2,47.7,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,1.3,4.9,0.4,NA,NA,6.4,1.3,93.6,1.3,67.7,2.4,0,0,4,0.2
"83",2024,2016,8,"Parker River Estuary","Plum Island - DPR","Massachusetts","Runnel","Panne","Mesotidal",17,NA,NA,11.3,5.1,14.5,2,10,6.3,0,0,0,0,0,0,0.2,0.2,0,0,0,0,25.2,4.9,45.4,6.5,2.7,1.5,0,0,0.2,0.1,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,2.6,4.7,1,NA,NA,25.9,4.5,74.1,4.5,48.1,7,0.2,0.2,2.7,0.3
"84",2024,2017,7,"Parker River Estuary","Plum Island - DPR","Massachusetts","No Action","Panne","Mesotidal",14,NA,NA,13.2,4.3,19.4,4.5,16.8,9.7,0.9,0.9,0,0,0,0,7.5,4.8,0,0,0,0,41.4,8.1,13.4,7.1,0.3,0.3,0,0,2.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,4.2,1.8,1,NA,NA,41,7.8,59,7.8,13.6,7.3,7.5,4.8,2.3,0.2
"85",2024,2017,7,"Parker River Estuary","Plum Island - DPR","Massachusetts","Reference","Panne","Mesotidal",17,NA,NA,2.2,1.3,14.9,1.8,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,6.1,4.1,42.2,8.8,13.1,4.7,19.1,6.7,0.5,0.2,0,0,0,0,0,0,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,2.4,4.2,0.5,NA,NA,17.2,2.3,82.8,2.3,74.3,5.1,0,0,2.7,0.3
"86",2024,2017,7,"Parker River Estuary","Plum Island - DPR","Massachusetts","Runnel","Panne","Mesotidal",17,NA,NA,8,2.1,21.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,4.8,31.8,5.5,0,0,0.4,0.4,1.1,0.3,0,0,0,0,0,0,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.9,1.9,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.7,0.7,0.8,0.3,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,2.3,4.9,0.9,NA,NA,29.1,1.7,70.9,1.7,32.1,5.6,0,0,4.9,0.5
"87",2024,2017,7,"Salt Ponds Region","Weekapaug","Rhode Island","No Action","Pool","Microtidal",8,NA,NA,36.6,11.6,5.9,3.7,33.8,16.8,0,0,0,0,0,0,15,12.4,2.2,1.9,0,0,16.8,4.8,6.8,6.8,12.1,5.4,0,0,4.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.4,1.8,1.2,NA,NA,59.8,10.4,40.2,10.4,18.9,10.4,17.2,12.1,2.1,0.4
"88",2024,2017,7,"Salt Ponds Region","Weekapaug","Rhode Island","Reference","Pool","Microtidal",8,NA,NA,3.5,1.5,21.4,4.3,0,0,0,0,0,0,0,0,1.2,1.2,0.4,0.3,0,0,10.5,3.7,13.5,5.7,41.9,1.9,1.9,1.9,1.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.9,5.8,0.9,NA,NA,26.5,4.3,73.5,4.3,57.2,5.6,1.6,1.2,4.4,0.5
"89",2024,2017,7,"Salt Ponds Region","Weekapaug","Rhode Island","Runnel","Pool","Microtidal",12,NA,NA,23.2,6,6.8,2.3,8.3,8.3,0,0,0,0,0,0,16.9,9.4,3.8,1.4,0,0,36.3,6.8,0.4,0.4,11,5.9,0,0,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,5.3,0,0,NA,NA,50.7,7.1,49.3,7.1,11.4,6.1,20.7,8.9,1.8,0.3
"90",2024,2017,7,"Taunton River","Broad Cove","Rhode Island","Reference","Panne","Microtidal",9,NA,NA,0,0,4.6,1.3,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1.1,1.1,1.1,1.1,10.2,3.2,66.7,4.2,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,13.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,10.1,1.2,0.8,NA,NA,4.8,1.2,95.2,1.2,78,6.3,0,0,3.7,0.2
"91",2024,2017,7,"Taunton River","Broad Cove","Rhode Island","Runnel","Panne","Microtidal",9,NA,NA,0,0,10.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11.9,11,2.3,12.8,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,13.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.3,7.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,57.8,14.7,4.8,1.1,NA,NA,10.3,2.3,89.7,2.3,62.8,7.5,0,0,3.9,0.4
"92",2024,2018,6,"Narragansett Bay","Sapowet","Rhode Island","Reference","Pool","Microtidal",8,NA,NA,2,0.7,17.2,4.6,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,5.2,5,21.2,9.9,41.9,7,11.2,7.4,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,2.6,3.8,0.8,NA,NA,19.4,4.8,80.6,4.8,74.4,7.2,0,0,2.6,0.4
"93",2024,2018,6,"Narragansett Bay","Sapowet","Rhode Island","Runnel","Pool","Microtidal",9,NA,NA,8.7,3,21.8,2.7,0,0,1.8,1.4,0,0,0,0,0,0,0,0,0,0,43.2,8.2,4.9,3.3,16.7,8.1,0,0,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,2.2,2.3,1.3,NA,NA,32.2,2,67.8,2,21.6,8.7,0,0,2.7,0.2
"94",2024,2018,6,"Salt Ponds Region","Potters Pond","Rhode Island","No Action","Pool","Microtidal",3,NA,NA,51,24.6,9,4.6,33.3,33.3,0,0,0,0,0,0,0,0,1.7,1.7,0,0,21.7,10.9,0,0,15,8.7,0,0,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,9.4,3.7,1.9,NA,NA,61.7,19.2,38.3,19.2,15,8.7,1.7,1.7,1.7,0.9
"95",2024,2018,6,"Salt Ponds Region","Potters Pond","Rhode Island","Reference","Pool","Microtidal",9,NA,NA,10.8,4.2,11.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,7.9,38.9,10.3,1.8,1.8,2.8,2.2,4.1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,4.4,4.8,1.2,NA,NA,22,3.7,78,3.7,43.4,10.6,0,0,2.8,0.4
"96",2024,2018,6,"Salt Ponds Region","Potters Pond","Rhode Island","Runnel","Pool","Microtidal",19,NA,NA,39.2,8.7,5.8,1.2,10.5,7.2,0,0,0,0,0,0,0,0,1.4,0.6,0,0,33.6,6.3,11.9,4.2,2.6,2.6,0,0,5.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,3.5,1.1,0.5,NA,NA,46.4,7.9,53.6,7.9,14.6,5.5,1.4,0.6,1.9,0.3
"97",2024,2019,5,"Parker River Estuary","Plum Island - DPR","Massachusetts","Runnel","Panne","Mesotidal",11,NA,NA,10.2,1.6,22.7,3.4,3.6,1.9,3.6,3.6,0,0,0,0,0,0,0,0,0,0,42.3,7.1,19.6,6.7,0.2,0.2,0,0,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,1.8,2.6,1,NA,NA,36.5,3.7,63.5,3.7,19.8,6.7,0,0,2.4,0.2
"98",2024,2020,4,"Parker River Estuary","Old Town Hill","Massachusetts","No Action","Panne","Mesotidal",11,NA,NA,35.1,8.3,11.3,3.7,30,13.8,0,0,0,0,0,0,0,0,0,0,0,0,31,8.4,5.4,2.9,2.7,2.7,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,0,0,0,0.1,0.1,0,0,12.3,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1,10.6,6.5,0.6,NA,NA,46.4,5.7,53.6,5.7,8.1,4.6,0,0,1.8,0.4
"99",2024,2020,4,"Parker River Estuary","Old Town Hill","Massachusetts","Reference","Panne","Mesotidal",12,NA,NA,0.6,0.3,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.9,22.7,7.5,22.1,7.5,39.6,8,0.2,0.1,0,0,0,0,1.8,0.8,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.7,5.9,0.5,NA,NA,10.1,2.1,89.9,2.1,84.3,3.1,0,0,3.8,0.4
"100",2024,2020,4,"Parker River Estuary","Old Town Hill","Massachusetts","Runnel","Panne","Mesotidal",27,NA,NA,9.1,1.1,17.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7,4.5,18.7,4.3,7.2,3.4,0,0,2.3,0.7,0,0,0.2,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,0.9,8.4,0.6,NA,NA,26.9,2.2,73.1,2.2,25.9,5.8,0,0,2.5,0.2
"101",2024,2022,2,"Great Marsh","Essex","Massachusetts","No Action","Pool","Mesotidal",12,NA,NA,15.2,6.9,22.8,4.9,8.3,6,0.2,0.1,0,0,0,0,0,0,0.2,0.2,0,0,24.6,9.2,31.2,9,1.4,1.3,0,0,0.5,0.2,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,2.4,2,0.8,NA,NA,38.2,5.8,61.8,5.8,32.6,9.5,0.2,0.2,2.5,0.4
"102",2024,2022,2,"Great Marsh","Essex","Massachusetts","Reference","Pool","Mesotidal",9,NA,NA,2.7,1.6,29.6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.8,50.1,6.7,13.8,4.9,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,2.5,4.6,0.3,NA,NA,32.2,9.1,67.8,9.1,63.9,8.9,0,0,2.3,0.2
"103",2024,2022,2,"Great Marsh","Essex","Massachusetts","Runnel","Pool","Mesotidal",15,NA,NA,22.5,5,11,2.1,8,6.3,1.3,1.3,0,0,0,0,0,0,0.5,0.5,0,0,49.3,6,8.6,3.4,0.4,0.4,0,0,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,3.7,0.9,0.6,NA,NA,35.4,4.1,64.6,4.1,9,3.5,0.5,0.5,2.5,0.5
"104",2024,2022,2,"Great Marsh","Ipswich","Massachusetts","No Action","Panne","Mesotidal",12,NA,NA,39.2,10,9.3,2.7,22.9,11.9,0,0,0,0,0,0,0,0,3.2,2.5,0,0,29.8,5.2,17.6,5.8,0,0,0,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,2.9,NA,NA,NA,NA,51.8,7.9,48.2,7.9,17.6,5.8,3.2,2.5,1.9,0.4
"105",2024,2022,2,"Great Marsh","Ipswich","Massachusetts","Reference","Panne","Mesotidal",10,NA,NA,1.9,1,10.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2.7,66.5,3.9,13.4,3.7,0,0,0.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,2,NA,NA,NA,NA,12.3,2.2,87.7,2.2,79.9,3.7,0,0,3.2,0.2
"106",2024,2022,2,"Great Marsh","Ipswich","Massachusetts","Runnel","Panne","Mesotidal",12,NA,NA,49.2,9.9,5.8,1.5,34.2,13.3,0,0,0,0,0,0,0,0,2.5,1.7,0,0,35.8,7.3,5.4,2.8,0.4,0.4,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,3.7,NA,NA,NA,NA,57.6,8.8,42.4,8.8,5.8,2.9,2.5,1.7,1.9,0.4
"107",2024,2022,2,"Narragansett Bay","Sapowet","Rhode Island","No Action","Pool","Microtidal",10,NA,NA,42.3,10.5,7.5,3.1,45.5,13.7,0,0,0,0,0,0,1.5,1.5,0,0,0,0,27.8,7.2,19.8,10.4,0.8,0.8,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,4.8,1.9,1.1,NA,NA,51.3,9.8,48.7,9.8,20.6,10.8,1.5,1.5,1.8,0.3
