"","Date","Season","Year_0","Time_Since_Restoration","State","Salt_Marsh","Site","Sub_Site","Site_Treatment","Overall_Treatment","Tidal_Regime","Marsh_Condition","Marsh_Condition_plot","Transect","Distance_m","Habitat","Impacted","Elevation","Transect_ID","Plot_ID","Local_Tideshed_ID","Study_Tideshed_ID","Plot_Notes","TOTAL","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopyo_Height_cm","Thatch_cm","Site_Specific","abiotic_cover","live_cover","high_marsh_grams","algae_cover","richness"
"1187","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T1",25,"Panne","Yes",NA,"Ipswich  Runnel 1","Ipswich__2024_Runnel 2_25","Ipswich_8",203,"",100,19,10,0,0,0,0,0,5,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,NA,"Ipswich",34,66,0,5,2
"1188","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T1",30,"Panne","Yes",NA,"Ipswich  Runnel 1","Ipswich__2024_Runnel 2_30","Ipswich_8",203,"",100,35,5,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,NA,"Ipswich",40,60,0,0,1
"1189","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T1",32.2,"Pool","Yes",NA,"Ipswich  Runnel 1","Ipswich__2024_Runnel 2_32.2","Ipswich_8",203,"",100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Ipswich",100,0,0,0,0
"1190","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T2",3,"Panne","Yes",NA,"Ipswich  Runnel 2","Ipswich__2024_Runnel 2_3","Ipswich_8",203,"",100,15,14,0,0,0,0,0,0,0,50,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,NA,"Ipswich",29,71,20,0,4
"1191","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T2",11,"Panne","Yes",NA,"Ipswich  Runnel 2","Ipswich__2024_Runnel 2_11","Ipswich_8",203,"",100,20,8,0,0,0,0,0,0,0,40,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,"Ipswich",28,72,30,0,3
"1192","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T2",18,"Pool","Yes",NA,"Ipswich  Runnel 2","Ipswich__2024_Runnel 2_18","Ipswich_8",203,"",100,60,2,80,0,0,0,0,5,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,"Ipswich",67,33,3,5,2
"1193","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T2",26,"Panne","Yes",NA,"Ipswich  Runnel 2","Ipswich__2024_Runnel 2_26","Ipswich_8",203,"",100,62,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,"Ipswich",82,18,0,20,1
"1194","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Runnel","Runnel","Mesotidal","Panne","","T2",42,"Pool","Yes",NA,"Ipswich  Runnel 2","Ipswich__2024_Runnel 2_42","Ipswich_8",203,"",100,99,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Ipswich",99,1,0,0,1
"1195","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T1",8,"HM","Yes",NA,"Ipswich Reference 1","Ipswich__2024_Reference_8","Ipswich_10",204,"",100,0,10,0,0,0,0,0,0,0,2,58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,NA,"Ipswich",10,90,88,0,3
"1196","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T1",16,"HM","Yes",NA,"Ipswich Reference 1","Ipswich__2024_Reference_16","Ipswich_10",204,"",100,0,6,0,0,0,0,0,0,0,0,75,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,NA,"Ipswich",6,94,93,0,3
"1197","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T1",24,"HM","Yes",NA,"Ipswich Reference 1","Ipswich__2024_Reference_24","Ipswich_10",204,"",100,0,2,0,0,0,0,0,0,0,2,90,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA,"Ipswich",2,98,95,0,4
"1198","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T1",32,"Panne","Yes",NA,"Ipswich Reference 1","Ipswich__2024_Reference_32","Ipswich_10",204,"",100,7,8,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,"Ipswich",15,85,60,0,2
"1199","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T1",40,"HM","Yes",NA,"Ipswich Reference 1","Ipswich__2024_Reference_40","Ipswich_10",204,"",100,2,10,0,0,0,0,0,0,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,"Ipswich",12,88,70,0,2
"1200","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T2",8,"HM","Yes",NA,"Ipswich Reference 2","Ipswich__2024_Reference_8","Ipswich_10",204,"",100,1,12,0,0,0,0,0,0,0,10,46,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,NA,"Ipswich",13,87,76,0,4
"1201","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T2",16,"HM","Yes",NA,"Ipswich Reference 2","Ipswich__2024_Reference_16","Ipswich_10",204,"",100,1,12,0,0,0,0,0,0,0,8,63,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,"Ipswich",13,87,78,0,4
"1202","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T2",24,"HM","Yes",NA,"Ipswich Reference 2","Ipswich__2024_Reference_24","Ipswich_10",204,"",100,8,20,0,0,0,0,0,0,0,4,61,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,"Ipswich",28,72,67,0,4
"1203","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T2",32,"HM","Yes",NA,"Ipswich Reference 2","Ipswich__2024_Reference_32","Ipswich_10",204,"",100,0,16,0,0,0,0,0,0,0,0,78,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,"Ipswich",16,84,83,0,3
"1204","9/24/2024",2024,2022,2,"Massachusetts","Great Marsh","Ipswich","","Reference","Reference","Mesotidal","Panne","","T2",40,"HM","Yes",NA,"Ipswich Reference 2","Ipswich__2024_Reference_40","Ipswich_10",204,"",100,0,8,0,0,0,0,0,0,0,0,64,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,"Ipswich",8,92,89,0,3
"1205","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",0,"HM","Yes",1.401,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_0","Kents Island_4",254,"",100,0,10,0,0,0,0,0,0,0,12,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,NA,"Kents Island",10,90,78,0,2
"1206","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",2.5,"Runnel","Yes",1.206,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_2.5","Kents Island_4",254,"",100,8,10,80,0,0,0,80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,"Kents Island",98,2,0,80,1
"1207","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",5,"Panne","Yes",1.371,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_5","Kents Island_4",254,"",100,7,15,0,0,0,0,0,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,NA,"Kents Island",22,78,0,0,2
"1208","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",10,"Panne","Yes",1.391,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_10","Kents Island_4",254,"",100,4,40,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NA,"Kents Island",44,56,0,0,2
"1209","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",15,"Panne","Yes",1.401,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_15","Kents Island_4",254,"",100,3,45,0,0,0,0,0,0,0,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,"Kents Island",48,52,0,0,2
"1210","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",20,"Panne","Yes",1.411,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_20","Kents Island_4",254,"",100,12,20,0,0,0,0,0,0,0,27,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,NA,"Kents Island",32,68,38,0,3
"1211","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",25,"Panne","Yes",1.361,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_25","Kents Island_4",254,"",100,16,10,0,0,0,0,0,0,0,70,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,"Kents Island",26,74,0,0,2
"1212","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",30,"Panne","Yes",1.381,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_30","Kents Island_4",254,"",100,5,40,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA,"Kents Island",45,55,0,0,1
"1213","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",35,"Panne","Yes",1.341,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_35","Kents Island_4",254,"",100,98,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,NA,"Kents Island",98,2,0,0,1
"1214","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",40,"HM","Yes",1.431,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_40","Kents Island_4",254,"",100,0,10,0,0,0,0,0,0,0,15,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NA,"Kents Island",10,90,75,0,3
"1215","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",45,"Panne","Yes",1.406,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_45","Kents Island_4",254,"",100,0,17,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,NA,"Kents Island",17,83,0,0,1
"1216","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T1",50,"TM","Yes",1.496,"Kents Island  Runnel 1","Kents Island__2022_Runnel 4_50","Kents Island_4",254,"",100,0,3,0,0,0,0,0,0,0,35,0,35,15,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,44,NA,"Kents Island",3,97,50,0,6
"1217","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",5,"Panne","Yes",1.386,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_5","Kents Island_2",241,"",100,10,8,0,0,0,0,0,0,0,80,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,"Kents Island",18,82,0,0,2
"1218","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",10,"Panne","Yes",1.381,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_10","Kents Island_2",241,"",100,25,8,0,0,0,0,0,0,0,62,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA,"Kents Island",33,67,0,0,2
"1219","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",15,"Panne","Yes",1.401,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_15","Kents Island_2",241,"",100,5,15,0,0,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,"Kents Island",20,80,0,0,2
"1220","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",25,"Panne","Yes",1.401,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_25","Kents Island_2",241,"",100,30,5,0,0,0,0,0,0,0,15,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,"Kents Island",35,65,47,0,3
"1221","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",30,"Panne","Yes",1.331,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_30","Kents Island_2",241,"",100,87,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,NA,"Kents Island",90,10,6,0,2
"1222","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",35,"Panne","Yes",1.341,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_35","Kents Island_2",241,"",100,83,3,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,"Kents Island",86,14,2,0,3
"1223","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",40,"Panne","Yes",1.386,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_40","Kents Island_2",241,"",100,45,5,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,NA,"Kents Island",50,50,20,0,2
"1224","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",44.1,"Runnel","Yes",1.166,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_44.1","Kents Island_2",241,"",100,20,0,10,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Kents Island",100,0,0,80,0
"1225","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Runnel","Runnel","Mesotidal","Panne","","T2",45,"Panne","Yes",1.281,"Kents Island  Runnel 2","Kents Island__2022_Runnel 4_45","Kents Island_2",241,"",100,80,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,NA,"Kents Island",85,15,0,0,1
"1226","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",0,"HM","Yes",1.292,"Kents Island Reference 1","Kents Island__2022_Reference_0","Kents Island_13",245,"",100,2,0,0,0,0,0,0,0,0,0,20,64,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,"Kents Island",2,98,84,0,4
"1227","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",5,"HM","Yes",1.352,"Kents Island Reference 1","Kents Island__2022_Reference_5","Kents Island_13",245,"",100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,NA,"Kents Island",0,100,100,0,2
"1228","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",10,"HM","Yes",1.372,"Kents Island Reference 1","Kents Island__2022_Reference_10","Kents Island_13",245,"",100,0,0,0,10,0,0,0,0,0,7,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,NA,"Kents Island",10,90,83,0,3
"1229","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",15,"HM","Yes",1.372,"Kents Island Reference 1","Kents Island__2022_Reference_15","Kents Island_13",245,"",100,0,3,0,0,0,0,0,0,0,7,70,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,NA,"Kents Island",3,97,88,0,4
"1230","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",20,"TM","Yes",1.372,"Kents Island Reference 1","Kents Island__2022_Reference_20","Kents Island_13",245,"",100,0,20,0,0,0,0,0,0,0,13,53,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,NA,"Kents Island",20,80,65,0,4
"1231","8/1/2022",2022,2022,0,"Massachusetts","Parker River Estuary","Kents Island","","Reference","Reference","Mesotidal","Panne","","T1",25,"HM","Yes",1.377,"Kents Island Reference 1","Kents Island__2022_Reference_25","Kents Island_13",245,"",100,0,5,0,0,0,0,0,0,0,0,60,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,"Kents Island",5,95,92,0,3
