"","Site","Sub_Site","Site_SubSite","Overall_Treatment","Site_Treatment","Year","Year_0","Time_Since_Restoration","Tidal_Regime","Marsh_Condition","Transect","Distance_m","Impacted","Elevation","Local_Tideshed_ID","Study_Tideshed_ID","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopy_Height_cm","Thatch_cm","abiotic_cover","live_cover","high_marsh_grams","salicornia","other","algae_cover","richness"
"966","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2022,2022,0,"Mesotidal","Pool","T2",50,"Yes",1.426,"Plum Island - PLHA_26",58,1,15,0,0,0,0,0,0,0,4,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"",16,84,80,0,0,0,3
"967","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T1",8,"Yes",1.357,"Plum Island - PLHA_20",61,5,15,0,0,0,0,0,0,0,15,64.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",20,80,64.5,0.5,0,0,3
"968","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T1",16,"Yes",1.337,"Plum Island - PLHA_20",61,15,30,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"",45,55,0,0,0,0,1
"969","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T1",24,"Yes",1.347,"Plum Island - PLHA_20",61,10,15,0,0,0,0,0,0,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"",25,75,15,0,0,0,2
"970","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T1",32,"Yes",1.377,"Plum Island - PLHA_20",61,20,10,10,0,0,0,0,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"",35,65,0,0,10,5,1
"971","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T1",40,"Yes",1.357,"Plum Island - PLHA_20",61,25,15,5,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"",40,60,0,0,5,0,1
"972","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T2",10,"Yes",1.457,"Plum Island - PLHA_20",61,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"",0,100,100,0,0,0,1
"973","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T2",20,"Yes",1.467,"Plum Island - PLHA_20",61,2,7,0,0,0,0,0,0,0,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"",9,91,73,0,0,0,2
"974","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T2",30,"Yes",1.467,"Plum Island - PLHA_20",61,5,60,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"",65,35,0,0,0,0,1
"975","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2022,2022,0,"Mesotidal","Pool","T2",40,"Yes",1.367,"Plum Island - PLHA_20",61,33,20,25,0,0,0,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"",55,45,0,0,25,2,1
"976","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T1",0,"Yes",1.587,"Plum Island - PLHA_17",67,7,13,0,0,0,0,0,0,0,60,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"",20,80,19,0,1,0,3
"977","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T1",10,"Yes",1.4573,"Plum Island - PLHA_17",67,15,7,0,3,0,0,0,0,0,73,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"",25,75,0,2,0,0,2
"978","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T1",15,"Yes",1.417,"Plum Island - PLHA_17",67,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",100,0,0,0,0,0,0
"979","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T1",30,"Yes",1.617,"Plum Island - PLHA_17",67,0,15,0,10,0,0,0,0,0,63,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"",25,75,12,0,0,0,3
"980","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T1",40,"Yes",1.477,"Plum Island - PLHA_17",67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",100,0,0,0,0,0,0
"981","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",0,"Yes",1.537,"Plum Island - PLHA_17",67,10,12,0,0,0,0,0,0,0,70,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"",22,78,5,2,1,0,4
"982","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",10,"Yes",1.397,"Plum Island - PLHA_17",67,70,0,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"",70,30,0,16,0,0,2
"983","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",20,"Yes",1.367,"Plum Island - PLHA_17",67,70,0,0,0,0,0,20,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"",90,10,0,5,0,20,2
"984","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",30,"Yes",1.357,"Plum Island - PLHA_17",67,98,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"",98,2,0,1,0,0,2
"985","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",40,"Yes",1.487,"Plum Island - PLHA_17",67,12,0,0,0,0,0,0,0,0,85,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"",12,88,0,2,1,0,3
"986","Plum Island - PLHA","North","Plum Island - PLHA - North","Runnel","Plum Island - PLHA - North - Runnel",2022,2022,0,"Mesotidal","Pool","T2",50,"Yes",1.607,"Plum Island - PLHA_17",67,7,20,0,0,0,0,0,0,0,65,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"",27,73,0,5,3,0,3
"987","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T1",10,"Yes",1.44,"Plum Island - PLHA_15",64,0,5,0,0,0,0,0,0,0,0,60,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"",5,95,85,0,10,0,4
"988","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T1",20,"Yes",1.46,"Plum Island - PLHA_15",64,3,0,0,0,0,0,0,0,0,0,15,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"",3,97,72,0,25,0,5
"989","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T1",30,"Yes",1.47,"Plum Island - PLHA_15",64,8,5,0,0,0,0,0,0,0,10,3,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"",13,87,40,0,37,0,5
"990","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T1",40,"Yes",1.5,"Plum Island - PLHA_15",64,0,20,0,0,0,0,0,0,0,5,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"",20,80,75,0,0,0,3
"991","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T1",50,"Yes",1.49,"Plum Island - PLHA_15",64,0,10,0,0,0,0,0,0,0,7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"",10,90,83,0,0,0,2
"992","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T2",10,"Yes",1.42,"Plum Island - PLHA_15",64,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"",0,100,95,0,5,0,3
"993","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T2",20,"Yes",1.41,"Plum Island - PLHA_15",64,0,10,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"",10,90,90,0,0,0,2
"994","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T2",30,"Yes",1.45,"Plum Island - PLHA_15",64,0,25,0,0,0,0,0,0,0,10,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"",25,75,65,0,0,0,3
"995","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T2",40,"Yes",1.47,"Plum Island - PLHA_15",64,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"",0,100,100,0,0,0,2
"996","Plum Island - PLHA","North","Plum Island - PLHA - North","Reference","Plum Island - PLHA - North - Reference",2022,2022,0,"Mesotidal","Pool","T2",50,"Yes",1.49,"Plum Island - PLHA_15",64,0,10,0,0,0,0,0,0,0,5,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"",10,90,85,0,0,0,3
"997","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T1",10,"Yes",NA,"Plum Island - PLHA_25",60,4,10,10,0,0,0,0,0,0,5,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"5",14,86,81,0,10,0,3
"998","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T1",20,"Yes",NA,"Plum Island - PLHA_25",60,22,8,0,0,0,0,0,0,0,50,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"0",30,70,5,15,0,0,3
"999","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T1",30,"Yes",NA,"Plum Island - PLHA_25",60,8,10,0,0,0,0,0,0,0,5,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"5",18,82,75,2,0,0,3
"1000","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T1",40,"Yes",NA,"Plum Island - PLHA_25",60,50,0,100,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",100,0,0,0,100,50,0
"1001","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T2",30,"Yes",NA,"Plum Island - PLHA_25",60,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",100,0,0,0,100,0,0
"1002","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T2",40,"Yes",NA,"Plum Island - PLHA_25",60,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",100,0,0,0,100,0,0
"1003","Plum Island - PLHA","South","Plum Island - PLHA - South","Runnel","Plum Island - PLHA - South - Runnel",2024,2022,2,"Mesotidal","Pool","T2",50,"Yes",NA,"Plum Island - PLHA_25",60,0,9,0,0,0,0,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"4",9,91,90,1,0,0,2
"1004","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T1",10,"Yes",NA,"Plum Island - PLHA_26",58,1,9,0,0,0,0,0,0,0,3,80,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"6",10,90,86,1,0,0,4
"1005","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T1",20,"Yes",NA,"Plum Island - PLHA_26",58,0,4,0,0,0,0,0,0,0,1,30,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"5",4,96,95,0,0,0,4
"1006","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T1",30,"Yes",NA,"Plum Island - PLHA_26",58,0,25,0,0,0,0,0,0,0,12,58,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"4",25,75,61,1,1,0,5
"1007","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T1",40,"Yes",NA,"Plum Island - PLHA_26",58,0,15,0,0,0,0,0,0,0,8,65,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"5",15,85,75,1,1,0,5
"1008","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T1",50,"Yes",NA,"Plum Island - PLHA_26",58,0,15,0,0,0,0,0,0,0,8,73,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",15,85,73,2,2,0,5
"1009","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T2",10,"Yes",NA,"Plum Island - PLHA_26",58,0,5,0,0,0,0,0,0,0,0,70,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"6",5,95,94,1,0,0,3
"1010","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T2",20,"Yes",NA,"Plum Island - PLHA_26",58,0,20,0,0,0,0,0,0,0,0,50,23,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"6",20,80,78,1,1,0,5
"1011","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T2",30,"Yes",NA,"Plum Island - PLHA_26",58,0,25,25,0,0,0,0,0,0,0,59,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"7",25,75,74,1,25,0,3
"1012","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T2",40,"Yes",NA,"Plum Island - PLHA_26",58,10,20,50,0,0,0,0,0,0,30,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"6",30,70,35,5,50,0,3
"1013","Plum Island - PLHA","South","Plum Island - PLHA - South","Reference","Plum Island - PLHA - South - Reference",2024,2022,2,"Mesotidal","Pool","T2",50,"Yes",NA,"Plum Island - PLHA_26",58,0,10,0,0,0,0,0,0,0,0,50,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"6",10,90,90,0,0,0,3
"1014","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2024,2022,2,"Mesotidal","Pool","T1",8,"Yes",NA,"Plum Island - PLHA_20",61,0,25,0,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"5",25,75,60,0,0,0,2
"1015","Plum Island - PLHA","South","Plum Island - PLHA - South","No Action","Plum Island - PLHA - South - No Action",2024,2022,2,"Mesotidal","Pool","T1",16,"Yes",NA,"Plum Island - PLHA_20",61,17,3,20,0,0,0,0,0,0,65,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"0",20,80,0,15,20,0,2
