RegionNum,State,Site,Hexagon,PointID,Treatment,Runnel_Year0,Point_X,Point_Y,SurveyMethod,VisitNum,SurveyWindow,SurveyDate,Year,Month,Day,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,DistBand,TotalCountN,Min 1,Min 2,Min 3,Min 4,Min 5,Min 6,Min 7,Min 8,Min 9,Min 10,Min 11,Min 12,Outside,Comments
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,GREG,0-50m,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,BARS,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,SOSP,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,RWBL,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,RWBL,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,716,70,2,3,1,RWBL,0-50m,2,0,0,0,0,0,0,0,1,0,0,1,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,729,67,5,0,1,RWBL,51-100m,4,2,0,0,0,0,1,0,1,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,729,67,5,0,1,TRES,0-50m,4,0,1,0,0,3,0,0,0,0,0,0,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,729,67,5,0,1,SALS,0-50m,4,0,0,1,0,0,2,0,0,0,0,1,0,0,
3,RI,Narrow River,219272,NR REF,REF,,-71.461905,41.447894,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,729,67,5,0,1,WILL,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,736,70,2,2,1,SOSP,0-50m,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,736,70,2,2,1,SALS,0-50m,11,1,0,2,0,2,1,0,2,0,2,0,1,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,736,70,2,2,1,SALS,51-100m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,2,3,7/10/2023,2023,7,10,JH,Low/Falling,736,70,2,2,1,RWBL,51-100m,3,0,0,0,0,0,0,0,0,0,0,3,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,749,67,5,0,1,SALS,0-50m,15,1,0,2,0,1,2,1,0,3,2,2,1,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,749,67,5,0,1,WILL,0-50m,6,3,0,0,0,0,0,0,0,0,3,0,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,749,67,5,0,1,SOSP,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,749,67,5,0,1,RWBL,51-100m,4,1,0,0,0,0,0,0,3,0,0,0,0,0,
3,RI,Narrow River,50676,NR RUN,RUN,2016,-71.464571,41.444954,Foot – survey conducted while standing on the ground,1,2,6/24/2023,2023,6,24,JH,Low,749,67,5,0,1,BARS,0-50m,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,SNEG,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,RWBL,51-100m,4,3,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,GREG,>100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,GBHE,>100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,WILL,>100m,3,0,1,1,0,0,0,1,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,BARS,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,CLRA,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,CLRA,>100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,Low/Rising,705,60,1,1,1,SALS,0-50m,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,LESA,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,GREG,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,SNEG,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,RWBL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,COGR,0-50m,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,AMOY,>100m,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,GREG,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,SBDO,0-50m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,WILL,51-100m,2,0,0,0,0,0,0,2,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,CLRA,>100m,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
3,RI,Potter's Pond,220058,PP NAC,NAC,,-71.523686,41.381596,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,857,58,2,3,1,NRWS,0-50m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,818,65,1,2,1,SALS,0-50m,3,1,0,0,1,0,0,1,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,818,65,1,2,1,WILL,0-50m,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,818,65,1,2,1,CLRA,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,818,65,1,2,1,RWBL,0-50m,8,5,0,3,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,SALS,0-50m,3,0,0,0,2,0,0,0,0,0,0,0,0,1,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,RWBL,0-50m,4,3,0,0,1,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,EAPH,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,SNEG,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,DUNL,51-100m,4,0,0,0,0,0,0,0,0,4,0,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,MALL,51-100m,4,0,0,0,0,0,0,0,0,0,4,0,0,0,
3,RI,Potter's Pond,220058,PP REF,REF,,-71.53134,41.378349,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,810,57,2,2,1,CLRA,0-50m,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,SALS,0-50m,8,2,1,0,1,1,0,1,0,0,0,0,2,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,WILL,0-50m,7,4,0,2,1,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,SNEG,0-50m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,RWBL,0-50m,5,0,3,0,0,0,0,0,1,1,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,GBBG,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,TRES,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,BARS,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,2,2,6/19/2023,2023,6,19,JH,High/Rising,738,63,1,2,1,YEWA,0-50m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,WILL,0-50m,6,4,0,0,1,1,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,RWBL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,GRHE,0-50m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,SALS,0-50m,7,0,1,1,0,0,1,0,0,0,1,0,3,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,HERG,>100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,DUNL,0-50m,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
3,RI,Potter's Pond,220058,PP RUN,RUN,2018,-71.527601,41.37927,Foot – survey conducted while standing on the ground,1,1,5/21/2023,2023,5,21,JH,High/Falling,743,57,2,3,1,CLRA,0-50m,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,638,68,4,1,1,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,638,68,4,1,1,OSPR,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,638,68,4,1,1,SALS,0-50m,4,0,2,0,0,1,0,0,1,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,638,68,4,1,1,SOSP,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,638,68,4,1,1,RWBL,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,602,52,2,1,1,WILL,0-50m,3,1,0,2,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,602,52,2,1,1,RWBL,51-100m,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,602,52,2,1,1,YEWA,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,602,52,2,1,1,BARS,0-50m,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,,RM NAC,NAC,,-71.3709,41.5085,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,602,52,2,1,1,TRES,0-50m,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,SALS,0-50m,5,3,0,0,0,0,0,0,0,0,0,0,0,2,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,OSPR,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,SALS,51-100m,4,0,4,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,BARS,51-100m,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,GLIB,>100m,5,0,0,5,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,GREG,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,DCCO,>100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,SNEG,0-50m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,WILL,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low,716,68,2,2,2,SALS,>100m,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,GLIB,0-50m,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,GREG,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,WILL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,BARS,0-50m,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,RWBL,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,SALS,0-50m,9,0,2,1,3,0,0,0,0,1,0,0,2,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,WILL,0-50m,2,0,0,0,0,0,0,0,2,0,0,0,0,0,
3,RI,Round Marsh,218880,RM REF,REF,,-71.372664,41.509994,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,637,52,1,0,2,LESA,0-50m,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,SALS,0-50m,13,6,1,1,2,0,0,2,0,0,1,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,RWBL,0-50m,4,3,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,OSPR,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,BARS,0-50m,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,SOSP,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,2,3,6/26/2023,2023,6,26,JH,Low/Falling,658,68,2,1,2,SALS,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,621,53,2,1,2,OSPR,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,621,53,2,1,2,RWBL,51-100m,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,621,53,2,1,2,SALS,0-50m,4,0,0,0,1,0,0,0,1,0,1,1,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,621,53,2,1,2,AMRO,0-50m,3,0,0,0,0,0,3,0,0,0,0,0,0,0,
3,RI,Round Marsh,218880,RM RUN,RUN,2014,-71.3694,41.5107,Foot – survey conducted while standing on the ground,1,1,5/31/2023,2023,5,31,JH,High/Falling,621,53,2,1,2,WILL,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
