Date,Year,Year_0,Time_Since_Restoration,State,Salt_Marsh,Site,Sub_Site,Overall_Treatment,Tidal_Regime,Marsh_Condition,Marsh_Condition_plot,Transect,Distance_m,Habitat,Impacted,Elevation,Transect_ID,Plot_ID,Local_Tideshed_ID,Study_Tideshed_ID,Plot_Notes,TOTAL,MUD,DEAD,WATER,WRACK,DITCH_FILL,ALGAL_MAT,GREEN_ALG,VAUCH,ASCO,SPALT,SPPAT,DISPI,JUGER,SADEP,AGMAR,AMCAN,ARANS,ATPAT,BAHAL,BOMAR,BOROB,CHRUB,ELROS,FERUB,IVFRU,JUBAL,LYNAS,LYMAR,MYPEN,PAVIR,PHAUS,PLMAR,PLODO,PORAM,PUMAR,RUMAR,SABIG,SOSEM,SPCAE,SPPEC,SPMAR,SULIN,SUMAR,SYSUB,SYTEN,TECAN,TRMAR,AGSTO,AMCANA,ASTER,CASEP,CAHOR,CUSCUTA,DICLA,ELPAL,ELREP,ELVIR,EUGRA,HIODO,JUVIR,LACTUCA,LYSAL,MEAQU,PACLA,PAQUI,SACAN,SCAME,SCPUN,SOLIDAGO,SYNOV,TORAD,TYANG,TYLAT,UNK,Canopy_Height_cm,Thatch_cm
4-Oct-22,2022,2022,0,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,42,Pool,Yes,0.984,Ipswich  Runnel 2,Ipswich__2022_Runnel 2_42,Ipswich_8,203,,100,99,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,0
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,0,HM,No,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_0,Ipswich_9,214,,100,2,15,,,,,,,,,74,8,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,14,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,5,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_5,Ipswich_9,214,,100,11,18,,,,,,,,25,45,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,33,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,10,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_10,Ipswich_9,214,,100,12,20,,,,,,,,30,38,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,12,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,15,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_15,Ipswich_9,214,,100,2,30,70,,,,,30,,35,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,21,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,20,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_20,Ipswich_9,214,,100,30,5,5,,,,,5,,50,10,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,22,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,25,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_25,Ipswich_9,214,,100,6,16,,,,,,,,30,45,,,1,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,22,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,30,Panne,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_30,Ipswich_9,214,,100,25,4,,,,,,,,50,20,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,26,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,32.5,Panne,No,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_32.5,Ipswich_9,214,,100,17,10,,,,,,,,35,35,,,1,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T1,36.5,Pool,Yes,,Ipswich  No Action 1,Ipswich__2024_No Action Control 2_36.5,Ipswich_9,214,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,0,HM,No,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_0,Ipswich_9,214,,100,15,8,,,,,,,,12,25,38,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,33,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,5,Panne,Yes,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_5,Ipswich_9,214,,100,20,9,,,,,,,,25,45,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,26,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,10,Panne,Yes,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_10,Ipswich_9,214,,100,55,3,,,,,,2,,40,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,16,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,15,Pool,Yes,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_15,Ipswich_9,214,,100,40,5,,,,,,,,55,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,20,Panne,Yes,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_20,Ipswich_9,214,,100,70,2,,,,,,2,,18,8,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,25,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,No Action,Mesotidal,Panne,,T2,22,Pool,Yes,,Ipswich  No Action 2,Ipswich__2024_No Action Control 2_22,Ipswich_9,214,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,0,HM,TREF,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_0,Ipswich_8,203,,100,2,15,,,,,,,,12,65,5,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,27,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,5,Panne,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_5,Ipswich_8,203,,100,15,8,,,,,,,,60,15,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,31,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,10,Panne,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_10,Ipswich_8,203,,100,26,12,,,,,,,,60,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,25,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,15,Panne,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_15,Ipswich_8,203,,100,40,11,,,,,,,,45,2,,,1,,,,,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,29,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,20,Pool,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_20,Ipswich_8,203,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,25,Panne,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_25,Ipswich_8,203,,100,19,10,,,,,,5,,65,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,32,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,30,Panne,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_30,Ipswich_8,203,,100,35,5,30,,,,,,,60,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,33,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T1,32.2,Pool,Yes,,Ipswich  Runnel 1,Ipswich__2024_Runnel 2_32.2,Ipswich_8,203,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,0,HM,TREF,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_0,Ipswich_8,203,,100,,6,,2,,,,,,6,1,3,,78,,,,,,,0,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,18,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,3,Panne,Yes,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_3,Ipswich_8,203,,100,15,14,,,,,,,,50,15,5,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,27,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,11,Panne,Yes,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_11,Ipswich_8,203,,100,20,8,,,,,,,,40,30,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,21,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,18,Pool,Yes,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_18,Ipswich_8,203,,100,60,2,80,,,,,5,,30,3,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,26,Panne,Yes,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_26,Ipswich_8,203,,100,62,,,,,,,20,,18,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,34,Pool,No,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_34,Ipswich_8,203,,100,80,,20,,,,,20,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Runnel,Mesotidal,Panne,,T2,42,Pool,Yes,,Ipswich  Runnel 2,Ipswich__2024_Runnel 2_42,Ipswich_8,203,,100,99,,100,,,,,,,1,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,-2,LM,No,,Ipswich Reference 1,Ipswich__2024_Reference_-2,Ipswich_10,204,,100,25,,,3,,,,3,,69,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,70,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,0,LM,No,,Ipswich Reference 1,Ipswich__2024_Reference_0,Ipswich_10,204,,100,15,5,,,,,,,,60,20,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,41,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,8,HM,Yes,,Ipswich Reference 1,Ipswich__2024_Reference_8,Ipswich_10,204,,100,,10,,,,,,,,2,58,30,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,11,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,16,HM,Yes,,Ipswich Reference 1,Ipswich__2024_Reference_16,Ipswich_10,204,,100,,6,,,,,,,,,75,18,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,13,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,24,HM,Yes,,Ipswich Reference 1,Ipswich__2024_Reference_24,Ipswich_10,204,,100,,2,,,,,,,,2,90,5,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,19,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,32,Panne,Yes,,Ipswich Reference 1,Ipswich__2024_Reference_32,Ipswich_10,204,,100,7,8,,,,,,,,25,60,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,26,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T1,40,HM,Yes,,Ipswich Reference 1,Ipswich__2024_Reference_40,Ipswich_10,204,,100,2,10,,,,,,,,18,70,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,22,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,-1,LM,No,,Ipswich Reference 2,Ipswich__2024_Reference_-1,Ipswich_10,204,,100,20,,,,,,,,,80,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,100,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,0,LM,No,,Ipswich Reference 2,Ipswich__2024_Reference_0,Ipswich_10,204,,100,40,15,,,,,,,,40,5,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,69,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,8,HM,Yes,,Ipswich Reference 2,Ipswich__2024_Reference_8,Ipswich_10,204,,100,1,12,,,,,,,,10,46,30,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,32,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,16,HM,Yes,,Ipswich Reference 2,Ipswich__2024_Reference_16,Ipswich_10,204,,100,1,12,,,,,,,,8,63,15,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,24,HM,Yes,,Ipswich Reference 2,Ipswich__2024_Reference_24,Ipswich_10,204,,100,8,20,,,,,,,,4,61,6,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,18,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,32,HM,Yes,,Ipswich Reference 2,Ipswich__2024_Reference_32,Ipswich_10,204,,100,,16,,,,,,,,,78,5,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,18,
9/24/2024,2024,2022,2,Massachusetts,Great Marsh,Ipswich,,Reference,Mesotidal,Panne,,T2,40,HM,Yes,,Ipswich Reference 2,Ipswich__2024_Reference_40,Ipswich_10,204,,100,,8,,,,,,,,,64,25,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,25,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,0,HM,Yes,1.401,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_0,Kents Island_4,254,,100,,10,,,,,,,,12,78,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,32,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,2.5,Runnel,Yes,1.206,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_2.5,Kents Island_4,254,,100,8,10,80,,,,80,,,2,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,18,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,5,Panne,Yes,1.371,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_5,Kents Island_4,254,,100,7,15,,,,,,,,77,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,24,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,10,Panne,Yes,1.391,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_10,Kents Island_4,254,,100,4,40,,,,,,,,55,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,30,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,15,Panne,Yes,1.401,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_15,Kents Island_4,254,,100,3,45,,,,,,,,50,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,26,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,20,Panne,Yes,1.411,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_20,Kents Island_4,254,,100,12,20,,,,,,,,27,38,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,31,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,25,Panne,Yes,1.361,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_25,Kents Island_4,254,,100,16,10,,,,,,,,70,,,,4,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,26,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,30,Panne,Yes,1.381,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_30,Kents Island_4,254,,100,5,40,,,,,,,,55,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,19,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,35,Panne,Yes,1.341,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_35,Kents Island_4,254,,100,98,,,,,,,,,2,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,12,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,40,HM,Yes,1.431,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_40,Kents Island_4,254,,100,,10,,,,,,,,15,70,5,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,36,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,45,Panne,Yes,1.406,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_45,Kents Island_4,254,,100,,17,,,,,,,,83,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,38,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T1,50,TM,Yes,1.496,Kents Island  Runnel 1,Kents Island__2022_Runnel 4_50,Kents Island_4,254,,100,,3,,,,,,,,35,,35,15,,,,,2,,,0,,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,7,,,,,,44,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,0,HM,TREF,1.411,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_0,Kents Island_2,241,,100,,7,,,,,,,,,93,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,21,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,5,Panne,Yes,1.386,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_5,Kents Island_2,241,,100,10,8,,,,,,,,80,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,23,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,10,Panne,Yes,1.381,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_10,Kents Island_2,241,,100,25,8,,,,,,,,62,,,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,19,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,15,Panne,Yes,1.401,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_15,Kents Island_2,241,,100,5,15,,,,,,,,60,,,,20,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,22,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,20,Panne,No,1.401,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_20,Kents Island_2,241,,100,5,12,,,,,,,,75,1,,,7,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,32,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,25,Panne,Yes,1.401,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_25,Kents Island_2,241,,100,30,5,,,,,,,,15,47,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,18,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,30,Panne,Yes,1.331,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_30,Kents Island_2,241,,100,87,3,,,,,,,,4,6,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,12,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,35,Panne,Yes,1.341,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_35,Kents Island_2,241,,100,83,3,,,,,,,,10,2,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,21,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,40,Panne,Yes,1.386,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_40,Kents Island_2,241,,100,45,5,,,,,,,,30,20,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,15,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,44.1,Runnel,Yes,1.166,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_44.1,Kents Island_2,241,,100,20,,10,,,,80,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,
8/1/2022,2022,2022,0,Massachusetts,Parker River Estuary,Kents Island,,Runnel,Mesotidal,Panne,,T2,45,Panne,Yes,1.281,Kents Island  Runnel 2,Kents Island__2022_Runnel 4_45,Kents Island_2,241,,100,80,5,,,,,,,,15,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,16,
